18 Apr. 2024	0.2750	-0.0010	-0.36 %
17 Apr. 2024	0.2760	-0.0023	-0.83 %
16 Apr. 2024	0.2783	-0.0031	-1.1 %
15 Apr. 2024	0.2814	-0.0017	-0.6 %
12 Apr. 2024	0.2831	+0.0018	0.64 %
11 Apr. 2024	0.2813	+0.0012	0.43 %
10 Apr. 2024	0.2801	-0.0010	-0.36 %
9 Apr. 2024	0.2811	+0.0024	0.86 %
8 Apr. 2024	0.2787	+0.0016	0.58 %
5 Apr. 2024	0.2771	+0.0004	0.14 %
4 Apr. 2024	0.2767	-0.0016	-0.57 %
3 Apr. 2024	0.2783	-0.0006	-0.22 %
2 Apr. 2024	0.2789	+0.0006	0.22 %
1 Apr. 2024	0.2783	+0.0002	0.07 %
29 Mart. 2024	0.2781	-0.0002	-0.07 %
28 Mart. 2024	0.2783	+0.0022	0.8 %
27 Mart. 2024	0.2761	+0.0013	0.47 %
26 Mart. 2024	0.2748	+0.0005	0.18 %
25 Mart. 2024	0.2743	+0.0009	0.33 %
22 Mart. 2024	0.2734	+0.0007	0.26 %
21 Mart. 2024	0.2727	+0.0001	0.04 %
20 Mart. 2024	0.2726	+0.0011	0.41 %
19 Mart. 2024	0.2715	-0.0014	-0.51 %
18 Mart. 2024	0.2729	-0.0005	-0.18 %
15 Mart. 2024	0.2734	+0.0008	0.29 %
14 Mart. 2024	0.2726	+0.0016	0.59 %
13 Mart. 2024	0.2710	+0.0004	0.15 %
12 Mart. 2024	0.2706	+0.0005	0.19 %
11 Mart. 2024	0.2701	+0.0003	0.11 %
8 Mart. 2024	0.2698	-0.0009	-0.33 %
7 Mart. 2024	0.2707	+0.0003	0.11 %
6 Mart. 2024	0.2704	+0.0004	0.15 %
5 Mart. 2024	0.2700	+0.0008	0.3 %
4 Mart. 2024	0.2692	-0.0007	-0.26 %
1 Mart. 2024	0.2699	+0.0013	0.48 %
29 Feb. 2024	0.2686	-0.0003	-0.11 %
28 Feb. 2024	0.2689	+0.0004	0.15 %
27 Feb. 2024	0.2685	+0.0004	0.15 %
26 Feb. 2024	0.2681	-0.0007	-0.26 %
23 Feb. 2024	0.2688	-0.0004	-0.15 %
22 Feb. 2024	0.2692	-0.0009	-0.33 %
21 Feb. 2024	0.2701	-0.0006	-0.22 %
20 Feb. 2024	0.2707	-0.0001	-0.04 %
19 Feb. 2024	0.2708	-0.0006	-0.22 %
16 Feb. 2024	0.2714	-0.0004	-0.15 %
15 Feb. 2024	0.2718	+0.0007	0.26 %
14 Feb. 2024	0.2711	+0.0008	0.3 %
13 Feb. 2024	0.2703	-0.0004	-0.15 %
12 Feb. 2024	0.2707	+0.0007	0.26 %
9 Feb. 2024	0.2700	-0.0010	-0.37 %
8 Feb. 2024	0.2710	-0.0002	-0.07 %
7 Feb. 2024	0.2712	0	0 %
6 Feb. 2024	0.2712	+0.0020	0.74 %
5 Feb. 2024	0.2692	+0.0011	0.41 %
2 Feb. 2024	0.2681	+0.0007	0.26 %
1 Feb. 2024	0.2674	-0.0010	-0.37 %
31 Ian. 2024	0.2684	+0.0011	0.41 %
30 Ian. 2024	0.2673	-0.0008	-0.3 %
29 Ian. 2024	0.2681	+0.0010	0.37 %
26 Ian. 2024	0.2671	+0.0022	0.83 %
25 Ian. 2024	0.2649	-0.0001	-0.04 %
23 Ian. 2024	0.2650	-0.0025	-0.93 %
22 Ian. 2024	0.2675	+0.0005	0.19 %
19 Ian. 2024	0.2670	+0.0009	0.34 %
18 Ian. 2024	0.2661	+0.0019	0.72 %
17 Ian. 2024	0.2642	-0.0043	-1.6 %
16 Ian. 2024	0.2685	-0.0009	-0.33 %
15 Ian. 2024	0.2694	+0.0005	0.19 %
12 Ian. 2024	0.2689	+0.0022	0.82 %
11 Ian. 2024	0.2667	-0.0010	-0.37 %
10 Ian. 2024	0.2677	-0.0025	-0.93 %
9 Ian. 2024	0.2702	+0.0010	0.37 %
8 Ian. 2024	0.2692	+0.0014	0.52 %
5 Ian. 2024	0.2678	+0.0008	0.3 %
4 Ian. 2024	0.2670	+0.0002	0.07 %
3 Ian. 2024	0.2668	+0.0018	0.68 %
29 Dec. 2023	0.2650	-0.0004	-0.15 %
28 Dec. 2023	0.2654	-0.0003	-0.11 %
27 Dec. 2023	0.2657	+0.0004	0.15 %
22 Dec. 2023	0.2653	-0.0002	-0.08 %
21 Dec. 2023	0.2655	0	0 %
20 Dec. 2023	0.2655	-0.0001	-0.04 %
19 Dec. 2023	0.2656	+0.0017	0.64 %
18 Dec. 2023	0.2639	+0.0005	0.19 %
15 Dec. 2023	0.2634	-0.0008	-0.3 %
14 Dec. 2023	0.2642	-0.0019	-0.71 %
13 Dec. 2023	0.2661	+0.0009	0.34 %
12 Dec. 2023	0.2652	+0.0001	0.04 %
11 Dec. 2023	0.2651	+0.0002	0.08 %
8 Dec. 2023	0.2649	-0.0011	-0.41 %
7 Dec. 2023	0.2660	+0.0005	0.19 %
6 Dec. 2023	0.2655	+0.0030	1.14 %
5 Dec. 2023	0.2625	-0.0023	-0.87 %
4 Dec. 2023	0.2648	+0.0007	0.27 %
29 Nov. 2023	0.2641	-0.0007	-0.26 %
28 Nov. 2023	0.2648	-0.0010	-0.38 %
27 Nov. 2023	0.2658	+0.0001	0.04 %
24 Nov. 2023	0.2657	+0.0008	0.3 %
23 Nov. 2023	0.2649	-0.0004	-0.15 %
22 Nov. 2023	0.2653	-0.0003	-0.11 %
21 Nov. 2023	0.2656	+0.0007	0.26 %
20 Nov. 2023	0.2649	-0.0013	-0.49 %
17 Nov. 2023	0.2662	+0.0009	0.34 %
16 Nov. 2023	0.2653	+0.0008	0.3 %
15 Nov. 2023	0.2645	+0.0004	0.15 %
14 Nov. 2023	0.2641	+0.0010	0.38 %
13 Nov. 2023	0.2631	+0.0022	0.84 %
10 Nov. 2023	0.2609	-0.0041	-1.55 %
9 Nov. 2023	0.2650	-0.0008	-0.3 %
8 Nov. 2023	0.2658	+0.0002	0.08 %
7 Nov. 2023	0.2656	+0.0009	0.34 %
6 Nov. 2023	0.2647	-0.0018	-0.68 %
3 Nov. 2023	0.2665	+0.0016	0.6 %
2 Nov. 2023	0.2649	+0.0033	1.26 %
1 Nov. 2023	0.2616	+0.0028	1.08 %
31 Oct. 2023	0.2588	-0.0015	-0.58 %
30 Oct. 2023	0.2603	+0.0002	0.08 %
27 Oct. 2023	0.2601	+0.0030	1.17 %
26 Oct. 2023	0.2571	+0.0007	0.27 %
25 Oct. 2023	0.2564	-0.0013	-0.5 %
24 Oct. 2023	0.2577	+0.0020	0.78 %
23 Oct. 2023	0.2557	-0.0002	-0.08 %
20 Oct. 2023	0.2559	-0.0011	-0.43 %
19 Oct. 2023	0.2570	-0.0044	-1.68 %
18 Oct. 2023	0.2614	-0.0008	-0.31 %
17 Oct. 2023	0.2622	0	0 %
16 Oct. 2023	0.2622	-0.0006	-0.23 %
13 Oct. 2023	0.2628	+0.0004	0.15 %
12 Oct. 2023	0.2624	+0.0008	0.31 %
11 Oct. 2023	0.2616	+0.0043	1.67 %
10 Oct. 2023	0.2573	-0.0007	-0.27 %
9 Oct. 2023	0.2580	-0.0005	-0.19 %
6 Oct. 2023	0.2585	-0.0033	-1.26 %
5 Oct. 2023	0.2618	-0.0013	-0.49 %
4 Oct. 2023	0.2631	-0.0058	-2.16 %
3 Oct. 2023	0.2689	-0.0014	-0.52 %
2 Oct. 2023	0.2703	+0.0012	0.45 %
29 Sept. 2023	0.2691	+0.0019	0.71 %
28 Sept. 2023	0.2672	-0.0016	-0.6 %
27 Sept. 2023	0.2688	0	0 %
26 Sept. 2023	0.2688	-0.0018	-0.67 %
25 Sept. 2023	0.2706	-0.0013	-0.48 %
22 Sept. 2023	0.2719	-0.0012	-0.44 %
21 Sept. 2023	0.2731	+0.0005	0.18 %
20 Sept. 2023	0.2726	+0.0002	0.07 %
19 Sept. 2023	0.2724	-0.0005	-0.18 %
18 Sept. 2023	0.2729	+0.0003	0.11 %
15 Sept. 2023	0.2726	+0.0023	0.85 %
14 Sept. 2023	0.2703	+0.0017	0.63 %
13 Sept. 2023	0.2686	+0.0004	0.15 %
12 Sept. 2023	0.2682	+0.0042	1.59 %
11 Sept. 2023	0.2640	-0.0016	-0.6 %
8 Sept. 2023	0.2656	+0.0009	0.34 %
7 Sept. 2023	0.2647	+0.0014	0.53 %
6 Sept. 2023	0.2633	-0.0040	-1.5 %
5 Sept. 2023	0.2673	-0.0004	-0.15 %
4 Sept. 2023	0.2677	+0.0023	0.87 %
1 Sept. 2023	0.2654	-0.0063	-2.32 %
31 Aug. 2023	0.2717	+0.0007	0.26 %
30 Aug. 2023	0.2710	-0.0016	-0.59 %
29 Aug. 2023	0.2726	-0.0004	-0.15 %
28 Aug. 2023	0.2730	+0.0005	0.18 %
25 Aug. 2023	0.2725	+0.0024	0.89 %
24 Aug. 2023	0.2701	-0.0009	-0.33 %
23 Aug. 2023	0.2710	+0.0037	1.38 %
22 Aug. 2023	0.2673	+0.0016	0.6 %
21 Aug. 2023	0.2657	-0.0005	-0.19 %
18 Aug. 2023	0.2662	+0.0018	0.68 %
17 Aug. 2023	0.2644	+0.0003	0.11 %
16 Aug. 2023	0.2641	-0.0015	-0.56 %
14 Aug. 2023	0.2656	+0.0018	0.68 %
11 Aug. 2023	0.2638	+0.0006	0.23 %
10 Aug. 2023	0.2632	-0.0003	-0.11 %
9 Aug. 2023	0.2635	-0.0003	-0.11 %
8 Aug. 2023	0.2638	0	0 %
7 Aug. 2023	0.2638	+0.0023	0.88 %
4 Aug. 2023	0.2615	-0.0009	-0.34 %
3 Aug. 2023	0.2624	-0.0035	-1.32 %
2 Aug. 2023	0.2659	-0.0018	-0.67 %
1 Aug. 2023	0.2677	+0.0005	0.19 %
31 Iul. 2023	0.2672	-0.0013	-0.48 %
28 Iul. 2023	0.2685	+0.0041	1.55 %
27 Iul. 2023	0.2644	+0.0015	0.57 %
26 Iul. 2023	0.2629	-0.0017	-0.64 %
25 Iul. 2023	0.2646	+0.0019	0.72 %
24 Iul. 2023	0.2627	+0.0017	0.65 %
21 Iul. 2023	0.2610	-0.0021	-0.8 %
20 Iul. 2023	0.2631	-0.0002	-0.08 %
19 Iul. 2023	0.2633	+0.0008	0.3 %
18 Iul. 2023	0.2625	+0.0006	0.23 %
17 Iul. 2023	0.2619	+0.0013	0.5 %
14 Iul. 2023	0.2606	-0.0016	-0.61 %
13 Iul. 2023	0.2622	-0.0017	-0.64 %
12 Iul. 2023	0.2639	+0.0003	0.11 %
11 Iul. 2023	0.2636	-0.0003	-0.11 %
10 Iul. 2023	0.2639	+0.0009	0.34 %
7 Iul. 2023	0.2630	-0.0041	-1.54 %
6 Iul. 2023	0.2671	+0.0006	0.23 %
5 Iul. 2023	0.2665	-0.0004	-0.15 %
4 Iul. 2023	0.2669	+0.0010	0.38 %
3 Iul. 2023	0.2659	-0.0021	-0.78 %
30 Iun. 2023	0.2680	+0.0017	0.64 %
29 Iun. 2023	0.2663	+0.0007	0.26 %
28 Iun. 2023	0.2656	+0.0004	0.15 %
27 Iun. 2023	0.2652	-0.0004	-0.15 %
26 Iun. 2023	0.2656	+0.0008	0.3 %
23 Iun. 2023	0.2648	+0.0012	0.46 %
22 Iun. 2023	0.2636	-0.0008	-0.3 %
21 Iun. 2023	0.2644	-0.0009	-0.34 %
20 Iun. 2023	0.2653	-0.0003	-0.11 %
19 Iun. 2023	0.2656	+0.0014	0.53 %
16 Iun. 2023	0.2642	-0.0027	-1.01 %
15 Iun. 2023	0.2669	0	0 %
14 Iun. 2023	0.2669	+0.0013	0.49 %
13 Iun. 2023	0.2656	-0.0014	-0.52 %
12 Iun. 2023	0.2670	+0.0017	0.64 %
9 Iun. 2023	0.2653	-0.0010	-0.38 %
8 Iun. 2023	0.2663	-0.0009	-0.34 %
7 Iun. 2023	0.2672	+0.0012	0.45 %
6 Iun. 2023	0.2660	+0.0027	1.03 %
2 Iun. 2023	0.2633	-0.0006	-0.23 %
31 Mai 2023	0.2639	+0.0001	0.04 %
30 Mai 2023	0.2638	+0.0015	0.57 %
29 Mai 2023	0.2623	+0.0022	0.85 %
26 Mai 2023	0.2601	-0.0001	-0.04 %
25 Mai 2023	0.2602	+0.0031	1.21 %
24 Mai 2023	0.2571	-0.0009	-0.35 %
23 Mai 2023	0.2580	-0.0012	-0.46 %
22 Mai 2023	0.2592	-0.0020	-0.77 %
19 Mai 2023	0.2612	+0.0014	0.54 %
18 Mai 2023	0.2598	-0.0014	-0.54 %
17 Mai 2023	0.2612	+0.0011	0.42 %
16 Mai 2023	0.2601	+0.0014	0.54 %
15 Mai 2023	0.2587	+0.0016	0.62 %
12 Mai 2023	0.2571	+0.0005	0.19 %
11 Mai 2023	0.2566	+0.0033	1.3 %
10 Mai 2023	0.2533	+0.0011	0.44 %
9 Mai 2023	0.2522	+0.0005	0.2 %
8 Mai 2023	0.2517	+0.0023	0.92 %
5 Mai 2023	0.2494	+0.0006	0.24 %
4 Mai 2023	0.2488	-0.0001	-0.04 %
3 Mai 2023	0.2489	-0.0019	-0.76 %
2 Mai 2023	0.2508	+0.0019	0.76 %
28 Apr. 2023	0.2489	+0.0019	0.77 %
27 Apr. 2023	0.2470	-0.0007	-0.28 %
26 Apr. 2023	0.2477	-0.0013	-0.52 %
25 Apr. 2023	0.2490	-0.0006	-0.24 %
24 Apr. 2023	0.2496	-0.0012	-0.48 %
21 Apr. 2023	0.2508	+0.0021	0.84 %
20 Apr. 2023	0.2487	-0.0002	-0.08 %
19 Apr. 2023	0.2489	-0.0012	-0.48 %
18 Apr. 2023	0.2501	+0.0023	0.93 %
13 Apr. 2023	0.2478	-0.0018	-0.72 %
12 Apr. 2023	0.2496	0	0 %
11 Apr. 2023	0.2496	0	0 %
10 Apr. 2023	0.2496	+0.0012	0.48 %
7 Apr. 2023	0.2484	+0.0014	0.57 %
6 Apr. 2023	0.2470	-0.0013	-0.52 %
5 Apr. 2023	0.2483	-0.0025	-1 %
4 Apr. 2023	0.2508	-0.0023	-0.91 %
3 Apr. 2023	0.2531	+0.0012	0.48 %
31 Mart. 2023	0.2519	-0.0003	-0.12 %
30 Mart. 2023	0.2522	+0.0011	0.44 %
29 Mart. 2023	0.2511	+0.0017	0.68 %
28 Mart. 2023	0.2494	+0.0003	0.12 %
27 Mart. 2023	0.2491	+0.0040	1.63 %
24 Mart. 2023	0.2451	+0.0008	0.33 %
23 Mart. 2023	0.2443	-0.0018	-0.73 %
22 Mart. 2023	0.2461	+0.0013	0.53 %
21 Mart. 2023	0.2448	+0.0019	0.78 %
20 Mart. 2023	0.2429	-0.0044	-1.78 %
17 Mart. 2023	0.2473	+0.0040	1.64 %
16 Mart. 2023	0.2433	-0.0021	-0.86 %
15 Mart. 2023	0.2454	+0.0006	0.25 %
14 Mart. 2023	0.2448	-0.0050	-2 %
13 Mart. 2023	0.2498	-0.0037	-1.46 %
10 Mart. 2023	0.2535	-0.0065	-2.5 %
9 Mart. 2023	0.2600	+0.0010	0.39 %
8 Mart. 2023	0.2590	+0.0022	0.86 %
7 Mart. 2023	0.2568	-0.0010	-0.39 %
6 Mart. 2023	0.2578	+0.0014	0.55 %
3 Mart. 2023	0.2564	+0.0006	0.23 %
2 Mart. 2023	0.2558	+0.0028	1.11 %
1 Mart. 2023	0.2530	0	0 %
28 Feb. 2023	0.2530	-0.0005	-0.2 %
27 Feb. 2023	0.2535	+0.0013	0.52 %
24 Feb. 2023	0.2522	-0.0010	-0.39 %
23 Feb. 2023	0.2532	+0.0025	1 %
22 Feb. 2023	0.2507	-0.0001	-0.04 %
21 Feb. 2023	0.2508	+0.0008	0.32 %
20 Feb. 2023	0.2500	+0.0025	1.01 %
17 Feb. 2023	0.2475	+0.0009	0.36 %
16 Feb. 2023	0.2466	+0.0011	0.45 %
15 Feb. 2023	0.2455	-0.0001	-0.04 %
14 Feb. 2023	0.2456	-0.0004	-0.16 %
13 Feb. 2023	0.2460	+0.0018	0.74 %
10 Feb. 2023	0.2442	+0.0037	1.54 %
9 Feb. 2023	0.2405	-0.0009	-0.37 %
8 Feb. 2023	0.2414	+0.0019	0.79 %
7 Feb. 2023	0.2395	+0.0007	0.29 %
6 Feb. 2023	0.2388	-0.0012	-0.5 %
3 Feb. 2023	0.2400	-0.0010	-0.41 %
2 Feb. 2023	0.2410	+0.0009	0.37 %
1 Feb. 2023	0.2401	-0.0015	-0.62 %
31 Ian. 2023	0.2416	+0.0021	0.88 %
30 Ian. 2023	0.2395	0	0 %
27 Ian. 2023	0.2395	+0.0010	0.42 %
26 Ian. 2023	0.2385	-0.0013	-0.54 %
25 Ian. 2023	0.2398	+0.0002	0.08 %
23 Ian. 2023	0.2396	-0.0005	-0.21 %
20 Ian. 2023	0.2401	-0.0003	-0.12 %
19 Ian. 2023	0.2404	-0.0041	-1.68 %
18 Ian. 2023	0.2445	+0.0021	0.87 %
17 Ian. 2023	0.2424	+0.0002	0.08 %
16 Ian. 2023	0.2422	0	0 %
13 Ian. 2023	0.2422	-0.0003	-0.12 %
12 Ian. 2023	0.2425	+0.0016	0.66 %
11 Ian. 2023	0.2409	+0.0007	0.29 %
10 Ian. 2023	0.2402	-0.0006	-0.25 %
9 Ian. 2023	0.2408	-0.0021	-0.86 %
6 Ian. 2023	0.2429	+0.0029	1.21 %
5 Ian. 2023	0.2400	-0.0004	-0.17 %
4 Ian. 2023	0.2404	+0.0008	0.33 %
3 Ian. 2023	0.2396	+0.0019	0.8 %
30 Dec. 2022	0.2377	-0.0024	-1 %
29 Dec. 2022	0.2401	+0.0005	0.21 %
28 Dec. 2022	0.2396	+0.0006	0.25 %
27 Dec. 2022	0.2390	+0.0021	0.89 %
23 Dec. 2022	0.2369	+0.0022	0.94 %
22 Dec. 2022	0.2347	+0.0006	0.26 %
21 Dec. 2022	0.2341	+0.0011	0.47 %
20 Dec. 2022	0.2330	-0.0016	-0.68 %
19 Dec. 2022	0.2346	+0.0013	0.56 %
16 Dec. 2022	0.2333	-0.0016	-0.68 %
15 Dec. 2022	0.2349	-0.0016	-0.68 %
14 Dec. 2022	0.2365	+0.0006	0.25 %
13 Dec. 2022	0.2359	-0.0005	-0.21 %
12 Dec. 2022	0.2364	-0.0002	-0.08 %
9 Dec. 2022	0.2366	-0.0015	-0.63 %
8 Dec. 2022	0.2381	+0.0015	0.63 %
7 Dec. 2022	0.2366	-0.0012	-0.5 %
6 Dec. 2022	0.2378	-0.0014	-0.59 %
5 Dec. 2022	0.2392	-0.0054	-2.21 %
2 Dec. 2022	0.2446	-0.0039	-1.57 %
29 Nov. 2022	0.2485	+0.0050	2.05 %
28 Nov. 2022	0.2435	-0.0004	-0.16 %
25 Nov. 2022	0.2439	-0.0012	-0.49 %
24 Nov. 2022	0.2451	-0.0017	-0.69 %
23 Nov. 2022	0.2468	+0.0016	0.65 %
22 Nov. 2022	0.2452	-0.0024	-0.97 %
21 Nov. 2022	0.2476	+0.0025	1.02 %
18 Nov. 2022	0.2451	-0.0004	-0.16 %
17 Nov. 2022	0.2455	+0.0012	0.49 %
16 Nov. 2022	0.2443	+0.0010	0.41 %
15 Nov. 2022	0.2433	-0.0003	-0.12 %
14 Nov. 2022	0.2436	-0.0020	-0.81 %
11 Nov. 2022	0.2456	-0.0056	-2.23 %
10 Nov. 2022	0.2512	+0.0016	0.64 %
9 Nov. 2022	0.2496	-0.0021	-0.83 %
8 Nov. 2022	0.2517	+0.0005	0.2 %
7 Nov. 2022	0.2512	-0.0038	-1.49 %
4 Nov. 2022	0.2550	-0.0004	-0.16 %
3 Nov. 2022	0.2554	+0.0034	1.35 %
2 Nov. 2022	0.2520	+0.0016	0.64 %
1 Nov. 2022	0.2504	+0.0013	0.52 %
31 Oct. 2022	0.2491	+0.0008	0.32 %
28 Oct. 2022	0.2483	+0.0041	1.68 %
27 Oct. 2022	0.2442	-0.0013	-0.53 %
26 Oct. 2022	0.2455	-0.0043	-1.72 %
25 Oct. 2022	0.2498	-0.0004	-0.16 %
24 Oct. 2022	0.2502	-0.0013	-0.52 %
21 Oct. 2022	0.2515	+0.0011	0.44 %
20 Oct. 2022	0.2504	-0.0004	-0.16 %
19 Oct. 2022	0.2508	-0.0003	-0.12 %
18 Oct. 2022	0.2511	-0.0018	-0.71 %
17 Oct. 2022	0.2529	-0.0006	-0.24 %
14 Oct. 2022	0.2535	-0.0009	-0.35 %
13 Oct. 2022	0.2544	+0.0007	0.28 %
12 Oct. 2022	0.2537	-0.0008	-0.31 %
11 Oct. 2022	0.2545	+0.0014	0.55 %
10 Oct. 2022	0.2531	+0.0015	0.6 %
7 Oct. 2022	0.2516	+0.0028	1.13 %
6 Oct. 2022	0.2488	+0.0005	0.2 %
5 Oct. 2022	0.2483	-0.0025	-1 %
4 Oct. 2022	0.2508	+0.0001	0.04 %
3 Oct. 2022	0.2507	-0.0005	-0.2 %
30 Sept. 2022	0.2512	-0.0022	-0.87 %
29 Sept. 2022	0.2534	+0.0011	0.44 %
28 Sept. 2022	0.2523	-0.0001	-0.04 %
27 Sept. 2022	0.2524	-0.0001	-0.04 %
26 Sept. 2022	0.2525	-0.0001	-0.04 %
23 Sept. 2022	0.2526	+0.0003	0.12 %
22 Sept. 2022	0.2523	+0.0033	1.33 %
21 Sept. 2022	0.2490	+0.0021	0.85 %
20 Sept. 2022	0.2469	+0.0016	0.65 %
19 Sept. 2022	0.2453	-0.0006	-0.24 %
16 Sept. 2022	0.2459	-0.0011	-0.45 %
15 Sept. 2022	0.2470	+0.0006	0.24 %
14 Sept. 2022	0.2464	+0.0019	0.78 %
13 Sept. 2022	0.2445	-0.0011	-0.45 %
12 Sept. 2022	0.2456	+0.0015	0.61 %
9 Sept. 2022	0.2441	+0.0006	0.25 %
8 Sept. 2022	0.2435	-0.0005	-0.2 %
7 Sept. 2022	0.2440	+0.0013	0.54 %
6 Sept. 2022	0.2427	-0.0002	-0.08 %
5 Sept. 2022	0.2429	+0.0026	1.08 %
2 Sept. 2022	0.2403	+0.0007	0.29 %
1 Sept. 2022	0.2396	-0.0012	-0.5 %
31 Aug. 2022	0.2408	-0.0027	-1.11 %
30 Aug. 2022	0.2435	+0.0001	0.04 %
29 Aug. 2022	0.2434	-0.0012	-0.49 %
26 Aug. 2022	0.2446	-0.0011	-0.45 %
25 Aug. 2022	0.2457	-0.0004	-0.16 %
24 Aug. 2022	0.2461	+0.0007	0.29 %
23 Aug. 2022	0.2454	+0.0042	1.74 %
22 Aug. 2022	0.2412	+0.0018	0.75 %
19 Aug. 2022	0.2394	-0.0007	-0.29 %
18 Aug. 2022	0.2401	-0.0003	-0.12 %
17 Aug. 2022	0.2404	-0.0018	-0.74 %
16 Aug. 2022	0.2422	+0.0040	1.68 %
12 Aug. 2022	0.2382	+0.0007	0.29 %
11 Aug. 2022	0.2375	-0.0003	-0.13 %
10 Aug. 2022	0.2378	+0.0008	0.34 %
9 Aug. 2022	0.2370	+0.0003	0.13 %
8 Aug. 2022	0.2367	-0.0002	-0.08 %
5 Aug. 2022	0.2369	+0.0001	0.04 %
4 Aug. 2022	0.2368	+0.0025	1.07 %
3 Aug. 2022	0.2343	-0.0009	-0.38 %
2 Aug. 2022	0.2352	-0.0017	-0.72 %
1 Aug. 2022	0.2369	-0.0015	-0.63 %
29 Iul. 2022	0.2384	+0.0004	0.17 %
28 Iul. 2022	0.2380	-0.0004	-0.17 %
27 Iul. 2022	0.2384	+0.0015	0.63 %
26 Iul. 2022	0.2369	+0.0018	0.77 %
25 Iul. 2022	0.2351	-0.0003	-0.13 %
22 Iul. 2022	0.2354	-0.0008	-0.34 %
21 Iul. 2022	0.2362	+0.0006	0.25 %
20 Iul. 2022	0.2356	-0.0012	-0.51 %
19 Iul. 2022	0.2368	-0.0023	-0.96 %
18 Iul. 2022	0.2391	+0.0026	1.1 %
15 Iul. 2022	0.2365	+0.0002	0.08 %
14 Iul. 2022	0.2363	0	0 %
13 Iul. 2022	0.2363	+0.0001	0.04 %
12 Iul. 2022	0.2362	-0.0022	-0.92 %
11 Iul. 2022	0.2384	+0.0004	0.17 %
8 Iul. 2022	0.2380	+0.0021	0.89 %
7 Iul. 2022	0.2359	+0.0020	0.86 %
6 Iul. 2022	0.2339	-0.0014	-0.59 %
5 Iul. 2022	0.2353	+0.0012	0.51 %
4 Iul. 2022	0.2341	+0.0001	0.04 %
1 Iul. 2022	0.2340	-0.0007	-0.3 %
30 Iun. 2022	0.2347	+0.0015	0.64 %
29 Iun. 2022	0.2332	-0.0013	-0.55 %
28 Iun. 2022	0.2345	-0.0015	-0.64 %
27 Iun. 2022	0.2360	+0.0011	0.47 %
24 Iun. 2022	0.2349	+0.0008	0.34 %
23 Iun. 2022	0.2341	+0.0005	0.21 %
22 Iun. 2022	0.2336	+0.0013	0.56 %
21 Iun. 2022	0.2323	+0.0007	0.3 %
20 Iun. 2022	0.2316	+0.0004	0.17 %
17 Iun. 2022	0.2312	-0.0002	-0.09 %
16 Iun. 2022	0.2314	+0.0017	0.74 %
15 Iun. 2022	0.2297	-0.0009	-0.39 %
14 Iun. 2022	0.2306	-0.0059	-2.49 %
10 Iun. 2022	0.2365	+0.0003	0.13 %
9 Iun. 2022	0.2362	+0.0010	0.43 %
8 Iun. 2022	0.2352	-0.0017	-0.72 %
7 Iun. 2022	0.2369	+0.0009	0.38 %
6 Iun. 2022	0.2360	+0.0005	0.21 %
3 Iun. 2022	0.2355	-0.0002	-0.08 %
2 Iun. 2022	0.2357	+0.0006	0.26 %
31 Mai 2022	0.2351	-0.0006	-0.25 %
30 Mai 2022	0.2357	+0.0020	0.86 %
27 Mai 2022	0.2337	0	0 %
26 Mai 2022	0.2337	+0.0006	0.26 %
25 Mai 2022	0.2331	+0.0008	0.34 %
24 Mai 2022	0.2323	-0.0037	-1.57 %
23 Mai 2022	0.2360	+0.0015	0.64 %
20 Mai 2022	0.2345	-0.0013	-0.55 %
19 Mai 2022	0.2358	-0.0006	-0.25 %
18 Mai 2022	0.2364	+0.0002	0.08 %
17 Mai 2022	0.2362	-0.0001	-0.04 %
16 Mai 2022	0.2363	+0.0005	0.21 %
13 Mai 2022	0.2358	+0.0037	1.59 %
12 Mai 2022	0.2321	+0.0012	0.52 %
11 Mai 2022	0.2309	+0.0002	0.09 %
10 Mai 2022	0.2307	-0.0022	-0.94 %
9 Mai 2022	0.2329	+0.0005	0.22 %
6 Mai 2022	0.2324	-0.0003	-0.13 %
5 Mai 2022	0.2327	+0.0009	0.39 %
4 Mai 2022	0.2318	+0.0012	0.52 %
3 Mai 2022	0.2306	+0.0001	0.04 %
2 Mai 2022	0.2305	-0.0003	-0.13 %
29 Apr. 2022	0.2308	+0.0003	0.13 %
28 Apr. 2022	0.2305	+0.0017	0.74 %
27 Apr. 2022	0.2288	+0.0002	0.09 %
26 Apr. 2022	0.2286	+0.0026	1.15 %
21 Apr. 2022	0.2260	-0.0020	-0.88 %
20 Apr. 2022	0.2280	-0.0029	-1.26 %
19 Apr. 2022	0.2309	+0.0016	0.7 %
18 Apr. 2022	0.2293	+0.0005	0.22 %
15 Apr. 2022	0.2288	-0.0001	-0.04 %
14 Apr. 2022	0.2289	-0.0022	-0.95 %
13 Apr. 2022	0.2311	+0.0021	0.92 %
12 Apr. 2022	0.2290	+0.0023	1.01 %
11 Apr. 2022	0.2267	+0.0010	0.44 %
8 Apr. 2022	0.2257	+0.0001	0.04 %
7 Apr. 2022	0.2256	-0.0007	-0.31 %
6 Apr. 2022	0.2263	-0.0011	-0.48 %
5 Apr. 2022	0.2274	+0.0011	0.49 %
4 Apr. 2022	0.2263	+0.0007	0.31 %
1 Apr. 2022	0.2256	+0.0016	0.71 %
31 Mart. 2022	0.2240	+0.0011	0.49 %
30 Mart. 2022	0.2229	-0.0006	-0.27 %
29 Mart. 2022	0.2235	-0.0014	-0.62 %
